establishment_id,name,state,district,industry_sector,hazardous_process,worker_count,contract_worker_ratio,female_worker_ratio,wage_violation_count,ot_violation_count,deduction_violation_count,missing_register_count,ghost_worker_count,uncompensated_worker_count,disbursement_mismatch_count,inspection_history_violations,grievance_complaint_count,ground_truth_risk_score,ground_truth_inspection_priority
EST-0980,Apex Enterprises Pvt Ltd,Gujarat,Vadodara,Chemical & Hazardous Processing,True,113,0.295,0.106,1,0,7,0,0,0,0,0,0,98.5,HIGH
EST-0981,Shree Processing Co.,Uttar Pradesh,Kanpur,Electronics & Precision Fabrication,False,110,0.437,0.499,0,0,0,0,0,0,0,0,0,24.5,LOW
EST-0982,Kalyan Engineering Works,Gujarat,Vadodara,Warehousing & Supply Chain Logistics,True,33,0.334,0.187,0,0,0,0,0,0,0,0,0,44.0,LOW
EST-0983,Vanguard Industries Ltd.,Gujarat,Surat,Automobile & Auto Components,False,255,0.317,0.081,4,0,0,0,0,0,0,0,0,74.3,HIGH
EST-0984,Shakti Manufacturing Corp,Maharashtra,Pune,Construction & Infrastructure,True,16,0.9,0.094,0,0,0,6,0,0,0,0,0,90.8,HIGH
EST-0985,Premier Enterprises Pvt Ltd,Karnataka,Bengaluru Urban,Chemical & Hazardous Processing,True,26,0.338,0.28,0,2,0,0,0,0,0,0,0,75.7,HIGH
EST-0986,Premier Engineering Works,Karnataka,Bengaluru Urban,Automobile & Auto Components,False,12,0.347,0.286,0,0,0,0,0,0,0,0,0,36.9,LOW
EST-0987,Apex Manufacturing Corp,Uttar Pradesh,Noida,"Textile, Garments & Apparel",False,23,0.327,0.451,1,0,0,1,0,0,0,0,0,53.6,MEDIUM
EST-0988,Pinnacle Synthetics Ltd,Gujarat,Vadodara,Food Processing & Agro Industries,False,98,0.406,0.3,0,1,0,0,0,0,0,0,0,32.4,LOW
EST-0989,Premier Engineering Works,Gujarat,Vadodara,Construction & Infrastructure,True,16,0.615,0.249,1,0,0,0,0,0,0,0,0,71.9,HIGH
EST-0990,Delta Manufacturing Corp,Gujarat,Surat,Construction & Infrastructure,True,12,0.4,0.102,0,0,0,0,0,0,0,2,0,72.2,HIGH
EST-0991,Pinnacle Synthetics Ltd,Maharashtra,Thane,Chemical & Hazardous Processing,True,55,0.17,0.054,0,7,1,0,0,0,0,0,0,98.5,HIGH
EST-0992,Surya Components India,Maharashtra,Thane,Chemical & Hazardous Processing,False,46,0.307,0.235,0,0,0,0,0,0,0,0,0,59.7,MEDIUM
EST-0993,Sterling Engineering Works,Tamil Nadu,Coimbatore,Automobile & Auto Components,False,303,0.238,0.346,0,0,0,0,0,0,0,0,0,43.5,LOW
EST-0994,Zenith Manufacturing Corp,Gujarat,Vadodara,Automobile & Auto Components,True,93,0.379,0.075,0,1,0,0,0,0,0,0,0,42.7,LOW
EST-0995,Delta Enterprises Pvt Ltd,Uttar Pradesh,Noida,Chemical & Hazardous Processing,False,84,0.304,0.32,0,0,0,0,0,0,0,0,0,61.2,MEDIUM
EST-0996,Shree Fabrics & Garments,Haryana,Panipat,Construction & Infrastructure,False,57,0.54,0.324,0,0,0,0,0,0,0,0,0,64.8,MEDIUM
EST-0997,Surya Industries Ltd.,Haryana,Gurugram,Automobile & Auto Components,True,133,0.52,0.072,0,0,0,0,0,0,0,0,0,34.8,LOW
EST-0998,Pinnacle Engineering Works,Haryana,Gurugram,"Textile, Garments & Apparel",False,41,0.687,0.687,0,0,0,0,0,0,0,0,0,41.2,LOW
EST-0999,Premier Synthetics Ltd,Uttar Pradesh,Kanpur,"Textile, Garments & Apparel",False,138,0.376,0.426,0,0,0,0,0,0,0,2,0,55.0,MEDIUM
EST-1000,Swastik Enterprises Pvt Ltd,Karnataka,Bengaluru Urban,Warehousing & Supply Chain Logistics,False,79,0.683,0.319,0,0,0,0,0,0,0,0,0,39.1,LOW
